"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","class"
0.253333,0.298701,0.323944,0.328767,0.361111,0.283784,0.310811,0.333333,0.32967,0.464286,0.425287,0.390805,0.366667,0.333333,0.322222,0.382022,0.388235,0.455696,0.44,0.295775,0.183908,0.150538,0.194805,0.216867,0.363636,0.383333,0.902208,0.938907,0.949045,0.967846,0.974441,0.968553,0.965517,0.933131,0.948949,0.922857,0.882979,0.847938,0.830424,0.824257,0.815461,0.830808,0.832099,0.82716,0.826316,0.819444,0.819767,0.830861,0.844118,0.873846,0.824561,0.891892,0.848101,0.535354,0.612001,0.71535,0.780069,0.716475,0.747475,0.479098,0.713125,0.906061,0.809524,0.757576,0.229574,0.505407,0.927835,0.87443,0.722744,0.533333,0.527273,0,0
0.2,0.116883,0.084507,0.027397,0.111111,0.108108,0.108108,0.093333,0.241758,0.22619,0.229885,0.229885,0.244444,0.208333,0.2,0.359551,0.423529,0.455696,0.493333,0.507042,0.367816,0.311828,0.311688,0.253012,0.340909,0.283333,0.905363,0.913183,0.914013,0.919614,0.920128,0.918239,0.912226,0.914894,0.948949,0.934286,0.906915,0.873711,0.850374,0.846535,0.862843,0.85101,0.834568,0.851852,0.847368,0.838889,0.843023,0.851632,0.855882,0.873846,0.862155,0.894895,0.920886,0.222222,0.493737,0.542226,0.790378,0.777778,0.262626,0.428135,0.519707,0.942424,0.805195,0.626263,0.276362,0.453111,0.958763,0.677468,0.635379,0.52,0.472727,0,0
0.213333,0.181818,0.140845,0.068493,0.027778,0.054054,0.054054,0.186667,0.318681,0.238095,0.183908,0.16092,0.155556,0.166667,0.166667,0.213483,0.258824,0.417722,0.56,0.549296,0.310345,0.182796,0.207792,0.216867,0.386364,0.233333,0.899054,0.913183,0.907643,0.900322,0.894569,0.893082,0.893417,0.948328,0.96997,0.94,0.912234,0.886598,0.870324,0.871287,0.887781,0.909091,0.908642,0.898765,0.876316,0.855556,0.857558,0.863501,0.864706,0.883077,0.902256,0.90991,0.93038,0.262626,0.4515,0.488823,0.761168,0.793103,0.242424,0.379991,0.449817,0.922727,0.809524,0.666667,0.219448,0.407375,0.958763,0.697722,0.677256,0.493333,0.454545,0,0
0.293333,0.272727,0.183099,0.082192,0.041667,0.067568,0.067568,0.2,0.263736,0.25,0.264368,0.298851,0.322222,0.354167,0.366667,0.404494,0.458824,0.493671,0.506667,0.450704,0.344828,0.322581,0.285714,0.240964,0.375,0.333333,0.914826,0.942122,0.933121,0.935691,0.936102,0.921384,0.918495,0.93617,0.957958,0.928571,0.914894,0.89433,0.880299,0.866337,0.870324,0.873737,0.866667,0.866667,0.871053,0.861111,0.857558,0.860534,0.867647,0.889231,0.869674,0.90991,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.253333,0.155844,0.267606,0.219178,0.194444,0.027027,0.094595,0.293333,0.285714,0.27381,0.264368,0.229885,0.255556,0.239583,0.466667,0.449438,0.458824,0.556962,0.506667,0.422535,0.275862,0.27957,0.246753,0.204819,0.431818,0.333333,0.921136,0.935691,0.93949,0.951768,0.952077,0.940252,0.959248,0.987842,0.993994,0.965714,0.93617,0.899485,0.882793,0.858911,0.850374,0.853535,0.851852,0.85679,0.863158,0.852778,0.857558,0.866469,0.876471,0.898462,0.85213,0.915916,0.882911,0.525253,0.43111,0.527819,0.726804,0.827586,0.616162,0.193283,0.464242,0.893939,0.891775,0.262626,0.203038,0.443893,0.948454,0.865823,0.723466,0.453333,0.490435,0,0
0.186667,0.116883,0.140845,0.068493,0.041667,0.067568,0.081081,0.213333,0.318681,0.309524,0.367816,0.298851,0.377778,0.291667,0.266667,0.337079,0.4,0.493671,0.48,0.478873,0.390805,0.311828,0.25974,0.277108,0.375,0.316667,0.930599,0.945338,0.936306,0.938907,0.936102,0.930818,0.959248,0.984802,0.996997,0.965714,0.933511,0.917526,0.892768,0.883663,0.882793,0.89899,0.896296,0.896296,0.897368,0.880556,0.875,0.878338,0.879412,0.901538,0.892231,0.930931,0.844937,0.676768,0.467812,0.5077,0.768041,0.785441,0.616162,0.243542,0.521536,0.921212,0.874459,0.414141,0.163932,0.466229,0.958763,0.884051,0.755235,0.506667,0.563636,0,0
0.36,0.272727,0.295775,0.178082,0.138889,0.040541,0.135135,0.413333,0.351648,0.345238,0.298851,0.229885,0.222222,0.25,0.222222,0.247191,0.305882,0.481013,0.56,0.492958,0.413793,0.344086,0.298701,0.361446,0.386364,0.35,0.933754,0.948553,0.949045,0.951768,0.952077,0.95283,0.956113,0.972644,0.978979,0.957143,0.920213,0.89433,0.885287,0.873762,0.890274,0.921717,0.911111,0.916049,0.915789,0.894444,0.883721,0.881306,0.873529,0.895385,0.914787,0.933934,0.889241,0.575758,0.470143,0.478639,0.780069,0.785441,0.616162,0.287459,0.487403,0.933333,0.887446,0.090909,0.206529,0.477043,0.958763,0.886076,0.753791,0.493333,0.472727,0,0
0.346667,0.272727,0.323944,0.246575,0.208333,0.162162,0.162162,0.386667,0.384615,0.488095,0.45977,0.413793,0.322222,0.239583,0.233333,0.280899,0.270588,0.316456,0.546667,0.492958,0.367816,0.354839,0.324675,0.361446,0.386364,0.383333,0.921136,0.935691,0.936306,0.948553,0.945687,0.937107,0.940439,0.972644,0.978979,0.934286,0.922872,0.904639,0.905237,0.888614,0.902743,0.924242,0.940741,0.953086,0.928947,0.897222,0.883721,0.878338,0.876471,0.895385,0.927318,0.936937,0.873418,0.636364,0.521992,0.487581,0.754296,0.773946,0.616162,0.371771,0.504673,0.90303,0.926407,0.141414,0.290852,0.417656,0.958763,0.878481,0.729964,0.48,0.472727,0,0
0.4,0.363636,0.338028,0.342466,0.375,0.256757,0.297297,0.546667,0.494505,0.52381,0.471264,0.402299,0.411111,0.354167,0.344444,0.359551,0.329412,0.367089,0.6,0.521127,0.448276,0.408602,0.324675,0.361446,0.431818,0.483333,0.927445,0.945338,0.949045,0.961415,0.961661,0.955975,0.974922,0.972644,0.975976,0.96,0.933511,0.925258,0.905237,0.89604,0.902743,0.919192,0.938272,0.945679,0.921053,0.897222,0.883721,0.872404,0.870588,0.895385,0.924812,0.942943,0.936709,0.222222,0.595106,0.489319,0.682131,0.796935,0.474747,0.403241,0.485169,0.857576,0.926407,0.161616,0.340433,0.388052,0.927835,0.73519,0.576173,0.413333,0.4,0,0
0.4,0.402597,0.43662,0.369863,0.458333,0.283784,0.337838,0.613333,0.527473,0.52381,0.517241,0.448276,0.488889,0.302083,0.322222,0.550562,0.435294,0.35443,0.266667,0.338028,0.16092,0.129032,0.155844,0.216867,0.465909,0.45,0.930599,0.954984,0.961783,0.971061,0.984026,0.968553,0.971787,0.990881,0.981982,0.931429,0.890957,0.85567,0.825436,0.836634,0.857855,0.848485,0.869136,0.898765,0.926316,0.922222,0.90407,0.848665,0.882353,0.913846,0.857143,0.924925,0.908228,0.494949,0.624235,0.482116,0.597938,0.816092,0.363636,0.427666,0.46729,0.786364,0.796537,0.656566,0.330307,0.363588,0.85567,0.823291,0.795668,0.346667,0.4,0,0
0.106667,0.116883,0.112676,0.082192,0.236111,0.324324,0.364865,0.506667,0.483516,0.535714,0.413793,0.333333,0.333333,0.40625,0.188889,0.191011,0.552941,0.341772,0.2,0.352113,0.114943,0.107527,0.298701,0.144578,0.465909,0.333333,0.943218,0.961415,0.955414,0.961415,0.974441,0.984277,0.984326,0.972644,0.978979,0.96,0.941489,0.930412,0.9202,0.908416,0.86783,0.517677,0.530864,0.575309,0.628947,0.655556,0.674419,0.706231,0.723529,0.738462,0.899749,0.834835,0.882911,0.616162,0.724439,0.48609,0.539519,0.762452,0.636364,0.56294,0.486591,0.718182,0.809524,0.535354,0.361906,0.438043,0.814433,0.915443,0.81444,0.293333,0.418182,0.162228,0
0.133333,0.012987,0.056338,0.013699,0.125,0.108108,0.148649,0.093333,0.032967,0.083333,0.126437,0.183908,0.111111,0.323714,0.342032,0.363151,0.352226,0.455696,0.453333,0.309859,0.287356,0.344086,0.285714,0.228916,0.340909,0.183333,0.772871,0.794212,0.802548,0.823151,0.827476,0.833333,0.830721,0.829787,0.84985,0.837143,0.853723,0.853093,0.84788,0.582694,0.578867,0.5815,0.587768,0.832099,0.815789,0.813889,0.837209,0.863501,0.870588,0.892308,0.817043,0.807808,0.832278,0.757576,0.577046,0.461252,0.609966,0.731801,0.525253,0.488727,0.437627,0.763636,0.770563,0.434343,0.261173,0.487857,0.814433,0.897722,0.838267,0.373333,0.6,0,0
0.253333,0.220779,0.197183,0.246575,0.25,0.081081,0.243243,0.413333,0.450549,0.428571,0.321839,0.298851,0.222222,0.177083,0.188889,0.168539,0.058824,0.126582,0.333333,0.478873,0.241379,0.290323,0.428571,0.337349,0.386364,0.3,0.917981,0.932476,0.936306,0.942122,0.945687,0.937107,0.924765,0.917933,0.924925,0.9,0.87766,0.865979,0.857855,0.861386,0.880299,0.914141,0.925926,0.953086,0.944737,0.913889,0.906977,0.916914,0.914706,0.916923,0.912281,0.927928,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.266667,0.272727,0.352113,0.287671,0.319444,0.364865,0.554054,0.52,0.450549,0.416667,0.333333,0.252874,0.211111,0.15625,0.188889,0.213483,0.070588,0.265823,0.64,0.492958,0.183908,0.322581,0.103896,0.156627,0.454545,0.35,0.940063,0.954984,0.955414,0.954984,0.955272,0.949686,0.940439,0.927052,0.930931,0.917143,0.896277,0.891753,0.890274,0.891089,0.902743,0.929293,0.911111,0.832099,0.805263,0.763889,0.773256,0.774481,0.773529,0.806154,0.922306,0.897898,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0.008717,0
0.173333,0.116883,0.098592,0.054795,0.069444,0.148649,0.121622,0.16,0.120879,0.285714,0.321839,0.241379,0.222222,0.145833,0.111111,0.11236,0.105882,0.088608,0.173333,0.507042,0.287356,0.236559,0.233766,0.192771,0.318182,0.183333,0.84858,0.861736,0.866242,0.88746,0.904153,0.902516,0.905956,0.914894,0.936937,0.888571,0.861702,0.858247,0.837905,0.829208,0.840399,0.868687,0.88642,0.911111,0.931579,0.891667,0.877907,0.896142,0.897059,0.904615,0.87218,0.894895,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.186667,0.181818,0.183099,0.123288,0.097222,0.067568,0.067568,0.306667,0.351648,0.369048,0.287356,0.206897,0.188889,0.1875,0.288889,0.382022,0.188235,0.227848,0.32,0.422535,0.252874,0.225806,0.25974,0.156627,0.295455,0.25,0.92429,0.938907,0.936306,0.935691,0.936102,0.921384,0.924765,0.945289,0.951952,0.931429,0.901596,0.886598,0.86783,0.851485,0.810474,0.717172,0.691358,0.733333,0.794737,0.813889,0.822674,0.833828,0.841176,0.858462,0.842105,0.870871,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.093333,0.103896,0.028169,0.027397,0.027778,0.054054,0.054054,0.133333,0.186813,0.27381,0.298851,0.275862,0.233333,0.208333,0.344444,0.393258,0.423529,0.379747,0.346667,0.43662,0.275862,0.204301,0.207792,0.192771,0.340909,0.233333,0.883281,0.893891,0.89172,0.897106,0.894569,0.896226,0.905956,0.945289,0.957958,0.945714,0.914894,0.889175,0.865337,0.861386,0.795511,0.777778,0.802469,0.797531,0.834211,0.838889,0.840116,0.845697,0.847059,0.864615,0.85213,0.87988,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.16,0.12987,0.126761,0.054795,0.055556,0.067568,0.027027,0.066667,0.208791,0.190476,0.16092,0.137931,0.422222,0.322917,0.222222,0.280899,0.482353,0.531646,0.546667,0.43662,0.264368,0.236559,0.207792,0.156627,0.409091,0.25,0.892744,0.909968,0.907643,0.916399,0.920128,0.908805,0.918495,0.957447,0.975976,0.931429,0.920213,0.865979,0.780549,0.779703,0.802993,0.861111,0.817284,0.832099,0.855263,0.844444,0.84593,0.857567,0.864706,0.889231,0.854637,0.885886,0.822785,0.656566,0.400524,0.512668,0.757732,0.724138,0.505051,0.242132,0.477448,0.883333,0.770563,0.20202,0.229574,0.44992,0.896907,0.860759,0.8,0.506667,0.490435,0,0
0.226667,0.155844,0.15493,0.123288,0.013889,0.027027,0.040541,0.093333,0.131868,0.202381,0.149425,0.114943,0.2,0.364583,0.166667,0.337079,0.388235,0.493671,0.466667,0.422535,0.298851,0.258065,0.25974,0.096386,0.375,0.233333,0.92429,0.938907,0.929936,0.935691,0.936102,0.924528,0.934169,0.978723,0.960961,0.931429,0.920213,0.871134,0.837905,0.725248,0.683292,0.820707,0.82963,0.837037,0.847368,0.836111,0.840116,0.851632,0.861765,0.876923,0.814536,0.882883,0.800633,0.717172,0.50801,0.527571,0.742268,0.716475,0.656566,0.302959,0.491873,0.868182,0.787879,0.585859,0.236557,0.509839,0.886598,0.894177,0.786282,0.493333,0.472727,0,0
0.106667,0.142857,0.140845,0.109589,0.138889,0.121622,0.054054,0.28,0.263736,0.309524,0.310345,0.310345,0.255556,0.21875,0.233333,0.382022,0.517647,0.455696,0.546667,0.478873,0.367816,0.258065,0.25974,0.204819,0.431818,0.3,0.895899,0.909968,0.914013,0.916399,0.923323,0.924528,0.9279,0.963526,0.984985,0.937143,0.893617,0.884021,0.86783,0.858911,0.852868,0.833333,0.797531,0.812346,0.85,0.855556,0.857558,0.860534,0.861765,0.883077,0.85213,0.894895,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.106667,0.155844,0.070423,0.109589,0.152778,0.135135,0.108108,0.333333,0.274725,0.285714,0.195402,0.241379,0.222222,0.21875,0.266667,0.303371,0.435294,0.544304,0.506667,0.478873,0.344828,0.27957,0.181818,0.180723,0.420455,0.283333,0.911672,0.926045,0.926752,0.935691,0.942492,0.937107,0.946708,0.963526,0.981982,0.942857,0.928191,0.907216,0.880299,0.868812,0.877805,0.896465,0.871605,0.871605,0.873684,0.866667,0.872093,0.872404,0.870588,0.889231,0.889724,0.918919,0.829114,0.666667,0.502767,0.494536,0.757732,0.724138,0.707071,0.342884,0.489638,0.889394,0.818182,0.333333,0.319134,0.411275,0.917526,0.90481,0.775451,0.506667,0.490435,0,0
0.16,0.168831,0.183099,0.136986,0.097222,0.108108,0.081081,0.306667,0.318681,0.333333,0.298851,0.264368,0.266667,0.25,0.466667,0.483146,0.435294,0.468354,0.573333,0.535211,0.367816,0.290323,0.25974,0.228916,0.397727,0.35,0.914826,0.932476,0.933121,0.945338,0.942492,0.933962,0.9279,0.972644,0.984985,0.971429,0.933511,0.914948,0.887781,0.876238,0.840399,0.85101,0.866667,0.876543,0.876316,0.863889,0.863372,0.872404,0.873529,0.895385,0.867168,0.918919,0.85443,0.535354,0.487329,0.512171,0.78866,0.766284,0.575758,0.321982,0.478667,0.928788,0.844156,0.141414,0.248953,0.396738,0.938144,0.853671,0.736462,0.52,0.509091,0,0
0.226667,0.194805,0.070423,0.123288,0.111111,0.013514,0.027027,0.226667,0.362637,0.285714,0.172414,0.183908,0.233333,0.21875,0.277778,0.303371,0.517647,0.518987,0.52,0.464789,0.321839,0.301075,0.25974,0.240964,0.431818,0.283333,0.921136,0.942122,0.933121,0.935691,0.929712,0.921384,0.915361,0.954407,0.96997,0.948571,0.906915,0.909794,0.885287,0.868812,0.882793,0.901515,0.864198,0.876543,0.868421,0.852778,0.848837,0.863501,0.882353,0.913846,0.894737,0.915916,0.892405,0.373737,0.547335,0.514158,0.816151,0.724138,0.525253,0.376233,0.473182,0.95,0.779221,0.585859,0.174057,0.455061,0.948454,0.812152,0.713357,0.546667,0.527273,0,0
0.226667,0.194805,0.183099,0.205479,0.180556,0.148649,0.22973,0.44,0.384615,0.369048,0.344828,0.241379,0.266667,0.15625,0.155556,0.179775,0.282353,0.405063,0.546667,0.464789,0.344828,0.290323,0.272727,0.13253,0.375,0.316667,0.952681,0.974277,0.971338,0.983923,0.98722,0.987421,0.99373,1,0.987988,0.962857,0.930851,0.902062,0.875312,0.863861,0.887781,0.896465,0.906173,0.903704,0.889474,0.877778,0.877907,0.881306,0.885294,0.901538,0.892231,0.93994,0.898734,0.181818,0.5418,0.500248,0.795533,0.685824,0.535354,0.303664,0.440065,0.918182,0.805195,0.787879,0.164979,0.452225,0.917526,0.732658,0.593502,0.52,0.454545,0,0
0.16,0.25974,0.253521,0.205479,0.180556,0.027027,0.067568,0.293333,0.406593,0.380952,0.287356,0.333333,0.177778,0.208333,0.366667,0.426966,0.458824,0.506329,0.586667,0.464789,0.448276,0.311828,0.272727,0.180723,0.409091,0.35,0.927445,0.958199,0.955414,0.961415,0.958466,0.949686,0.940439,0.963526,0.960961,0.957143,0.93883,0.886598,0.882793,0.883663,0.842893,0.810606,0.841975,0.861728,0.868421,0.85,0.854651,0.860534,0.870588,0.892308,0.874687,0.912913,0.841772,0.69697,0.462569,0.430949,0.774914,0.731801,0.717172,0.155472,0.47948,0.910606,0.809524,0.434343,0.163757,0.474739,0.917526,0.924557,0.80361,0.493333,0.454545,0,0
0.12,0.051948,0.126761,0.068493,0.111111,0.148649,0.148649,0.36,0.362637,0.369048,0.390805,0.310345,0.333333,0.322917,0.333333,0.41573,0.4,0.531646,0.573333,0.464789,0.321839,0.354839,0.363636,0.337349,0.409091,0.366667,0.914826,0.92283,0.920382,0.919614,0.923323,0.918239,0.934169,0.972644,0.975976,0.948571,0.928191,0.886598,0.882793,0.871287,0.857855,0.871212,0.876543,0.898765,0.892105,0.869444,0.863372,0.866469,0.864706,0.886154,0.864662,0.915916,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.373333,0.272727,0.309859,0.30137,0.319444,0.202703,0.175676,0.306667,0.384615,0.333333,0.344828,0.287356,0.355556,0.34375,0.377778,0.438202,0.494118,0.493671,0.48,0.422535,0.356322,0.311828,0.272727,0.216867,0.409091,0.4,0.92429,0.935691,0.929936,0.938907,0.942492,0.937107,0.940439,0.954407,0.978979,0.942857,0.925532,0.907216,0.885287,0.876238,0.877805,0.888889,0.876543,0.879012,0.878947,0.855556,0.848837,0.851632,0.852941,0.873846,0.882206,0.915916,0.873418,0.444444,0.665016,0.440636,0.742268,0.754789,0.474747,0.477454,0.504267,0.890909,0.844156,0.272727,0.244937,0.450629,0.938144,0.805063,0.703249,0.48,0.490435,0,0
0.306667,0.207792,0.183099,0.09589,0.013889,0.108108,0.108108,0.133333,0.263736,0.22619,0.195402,0.183908,0.188889,0.166667,0.155556,0.213483,0.258824,0.278481,0.453333,0.478873,0.310345,0.27957,0.194805,0.192771,0.295455,0.233333,0.917981,0.92926,0.923567,0.919614,0.904153,0.889937,0.893417,0.93921,0.966967,0.942857,0.920213,0.912371,0.907731,0.89604,0.907731,0.934343,0.950617,0.955556,0.928947,0.9,0.889535,0.893175,0.879412,0.88,0.937343,0.930931,0.936709,0.131313,0.515875,0.455291,0.810997,0.766284,0.232323,0.352513,0.477042,0.951515,0.800866,0.272727,0.209672,0.474739,0.969072,0.617722,0.566065,0.533333,0.563636,0,0
0.12,0.142857,0.112676,0.191781,0.111111,0.094595,0.27027,0.386667,0.230769,0.190476,0.091954,0.034483,0.033333,0.177083,0.188889,0.247191,0.270588,0.367089,0.36,0.366197,0.264368,0.225806,0.220779,0.216867,0.261364,0.216667,0.895899,0.897106,0.898089,0.916399,0.913738,0.908805,0.905956,0.887538,0.915916,0.908571,0.904255,0.914948,0.912718,0.908416,0.9202,0.944444,0.94321,0.950617,0.957895,0.922222,0.898256,0.893175,0.891176,0.907692,0.937343,0.927928,0.936709,0.40404,0.321002,0.427968,0.852234,0.750958,0.383838,0.215829,0.420967,0.990909,0.82684,0.181818,0.173883,0.441943,1,0.809114,0.758123,0.546667,0.509091,0,1
0.226667,0.103896,0.15493,0.150685,0.013889,0.040541,0.040541,0.28,0.373626,0.345238,0.310345,0.287356,0.188889,0.15625,0.088889,0.235955,0.247059,0.240506,0.253333,0.492958,0.321839,0.225806,0.246753,0.180723,0.306818,0.233333,0.933754,0.938907,0.920382,0.935691,0.926518,0.915094,0.915361,0.93921,0.948949,0.94,0.922872,0.917526,0.910224,0.90099,0.925187,0.954545,0.955556,0.975309,0.989474,0.961111,0.938953,0.937685,0.935294,0.947692,0.947368,0.954955,0.905063,0.636364,0.36353,0.338549,0.824742,0.739464,0.69697,0.232269,0.440675,0.977273,0.839827,0.161616,0.184881,0.411452,0.979381,0.93519,0.815884,0.506667,0.436364,0,1
0.293333,0.116883,0.098592,0.054795,0.041667,0.121622,0.081081,0.093333,0,0.071429,0.149425,0.034483,0.044444,0.114583,0.2,0.606742,0.423529,0.43038,0.36,0.492958,0.344828,0.236559,0.272727,0.168675,0.522727,0.216667,0.968454,0.980707,0.987261,1,0.98722,0.990566,0.987461,0.987842,1,0.977143,0.944149,0.93299,0.922693,0.89604,0.910224,0.85101,0.795062,0.802469,0.813158,0.85,0.872093,0.890208,0.905882,0.932308,0.909774,0.933934,0.85443,0.737374,0.41305,0.411078,0.733677,0.731801,0.69697,0.207609,0.286672,0.890909,0.822511,0.616162,0.219448,0.39337,0.907216,0.934177,0.818051,0.453333,0.418182,0.001453,0
0.2,0.220779,0.15493,0.109589,0.125,0.148649,0.162162,0.226667,0.098901,0.095238,0.16092,0.241379,0.2,0.260417,0.255556,0.382022,0.505882,0.506329,0.56,0.380282,0.287356,0.225806,0.194805,0.120482,0.420455,0.266667,0.962145,0.990354,0.990446,0.993569,0.977636,0.965409,0.959248,0.957447,0.960961,0.94,0.906915,0.884021,0.875312,0.871287,0.890274,0.881313,0.876543,0.871605,0.871053,0.877778,0.886628,0.896142,0.914706,0.926154,0.889724,0.933934,0.810127,0.626263,0.352753,0.434178,0.723368,0.754789,0.545455,0.139267,0.382162,0.859091,0.861472,0.111111,0.200594,0.422088,0.907216,0.834937,0.711191,0.466667,0.509091,0,0
0.16,0.181818,0.183099,0.191781,0.055556,0.013514,0.067568,0.186667,0.296703,0.154762,0.16092,0.103448,0.122222,0.020833,0.288889,0.382022,0.411765,0.240506,0.28,0.239437,0.091954,0.16129,0.454545,0.216867,0.329545,0.2,0.952681,0.977492,0.968153,0.967846,0.939297,0.924528,0.924765,0.954407,0.966967,0.937143,0.920213,0.917526,0.882793,0.871287,0.890274,0.881313,0.814815,0.748148,0.792105,0.822222,0.848837,0.881306,0.852941,0.830769,0.889724,0.903904,0.797468,0.59596,0.353627,0.391456,0.761168,0.762452,0.474747,0.224284,0.406136,0.890909,0.848485,0.080808,0.289106,0.464988,0.917526,0.806076,0.703249,0.493333,0.527273,0.024697,0
0.253333,0.324675,0.112676,0.041096,0.055556,0.094595,0.135135,0.293333,0.241758,0.452381,0.448276,0.471264,0.455556,0.5,0.466667,0.449438,0.305882,0.316456,0.373333,0.323944,0.218391,0.247312,0.272727,0.180723,0.454545,0.35,0.845426,0.868167,0.869427,0.881029,0.888179,0.874214,0.902821,0.951368,0.975976,0.942857,0.888298,0.853093,0.820449,0.809406,0.793017,0.815657,0.819753,0.787654,0.771053,0.788889,0.802326,0.813056,0.832353,0.858462,0.809524,0.858859,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
