"att1","att2","att3","att4","att5","att6","att7","att8","att9","att10","att11","att12","att13","att14","att15","att16","att17","att18","att19","class"
0.29249,0.225,9,0,0,0.08555,0.00112,0.03478,0.00067,0.40253,0.36791,0.48159,0.35152,0.46642,0.60588,0.18786,0.48159,0.31478,0.16226,1
0.40711,0.56667,9,0,0.5,0.10646,0.00221,0.10435,0.00187,0.34702,0.31929,0.41384,0.30242,0.53172,0.53412,0.23719,0.41384,0.30911,0.16583,1
0.96443,0.4125,9,0,0,0.1673,0.00347,0.03975,0.00131,0.2378,0.21232,0.29455,0.20187,0.58209,0.46,0.3055,0.29455,0.35355,0.16377,1
0.18182,0.45833,9,0,0,0.03042,0.00103,0.10932,0.00231,0.37413,0.34198,0.4433,0.33125,0.49254,0.55176,0.24858,0.4433,0.30067,0.15679,1
0.63636,0.61667,9,0,0,0.07414,0.00097,0.04969,0.00105,0.18203,0.18395,0.19588,0.16524,0.78918,0.24118,0.44782,0.19588,0.20285,0.20844,1
0.06719,0.13333,9,0,0,0.06464,0.00179,0.03478,0.00088,0.45107,0.40032,0.54713,0.39751,0.33955,0.69882,0.16698,0.54713,0.33512,0.14834,1
0.02372,0.32917,9,0,0,0.04373,0.00086,0.05466,0.00146,0.03253,0.01864,0.03829,0.03975,0.72761,0.16706,0.62998,0.04124,0.66534,0,4
0.07115,0.50833,9,0,0,0,0,0,0,0,0,0,0,0.83396,0.13176,0.57875,0,0,0.51105,4
0.11067,0.30833,9,0,0,0.09696,0.00297,0.05342,0.0022,0.0284,0.0154,0.04492,0.02338,0.73507,0.21765,0.5408,0.04492,0.76296,0.1132,4
0.14229,0.3875,9,0,0,0.26806,0.00979,0.49441,0.01559,0.12987,0.10859,0.15538,0.12315,0.64552,0.28471,0.52372,0.15538,0.60761,0.10394,4
0.22925,0.45417,9,0,0,0.07414,0.002,0.0323,0.00135,0.13297,0.07699,0.21944,0.09509,0.40485,0.57765,0.29602,0.21944,0.68127,0.13647,4
0.40711,0.53333,9,0,0,0.01141,0.00052,0.00745,0.00037,0.00465,0,0.01178,0.00156,0.80037,0.16706,0.55598,0.01178,1,0.14999,4
0.31621,0.55833,9,0,0.5,0.15589,0.00457,0.1677,0.00441,0.09373,0.07212,0.13328,0.07249,0.65485,0.34353,0.41935,0.13328,0.53273,0.16483,4
0.42292,0.5625,9,0,0,0,0,0,0,0,0,0,0,0.83396,0.13176,0.57875,0,0,0.51105,4
0.06719,0.22917,9,0,0,0.29658,0.00917,0.24472,0.00382,0.27808,0.23582,0.32842,0.265,0.45336,0.43882,0.47059,0.32842,0.35017,0.103,4
0.12648,0.34583,9,0,0,0.04563,0.00021,0.05714,0.00118,0.04105,0.0235,0.05155,0.04677,0.69963,0.19176,0.6186,0.05155,0.60979,0.02925,4
0.07905,0.22083,9,0,0,0.55703,0.01306,0.45217,0.01272,0.21611,0.1799,0.25184,0.21278,0.51493,0.35412,0.54459,0.25184,0.40075,0.0756,4
0.27668,0.475,9,0,0,0.02281,0.00048,0.01615,0.00035,0.11438,0.09076,0.15685,0.09197,0.63433,0.36235,0.40987,0.16789,0.56104,0.20998,4
0.2253,0.475,9,0,0,0.07414,0.00112,0.0236,0.00065,0.12936,0.08104,0.20324,0.09743,0.45896,0.51647,0.33966,0.20324,0.63846,0.13468,4
0.37549,0.49583,9,0,0,0.01901,0.00046,0.02733,0.00047,0.01678,0.00324,0.03314,0.01247,0.73507,0.21412,0.54649,0.03314,0.93122,0.11382,4
0.12648,0.3625,9,0,0,0.02091,0.00062,0.02981,0.00066,0.0142,0.00405,0.02356,0.01403,0.75933,0.18,0.57685,0.02356,0.88333,0.08315,4
0.12648,0.50417,9,0.33333,0,0.03612,0.00101,0.03851,0.00072,0.01368,0.00486,0.02798,0.00701,0.76866,0.20353,0.52941,0.02798,0.67689,0.14971,4
0.14229,0.38333,9,0,0,0.06084,0.00214,0.06584,0.00247,0.02685,0.01378,0.04124,0.02416,0.73507,0.20706,0.55787,0.04124,0.79907,0.0917,4
0.05138,0.52083,9,0,0,0,0,0,0,0,0,0,0,0.83396,0.13176,0.57875,0,0,0.51105,4
0.18182,0.48333,9,0,0,0.03992,0.00097,0.0236,0.00035,0.12264,0.06564,0.19956,0.09587,0.40112,0.52941,0.37761,0.19956,0.70148,0.12052,4
0.46245,0.475,9,0,0,0.01141,3e-04,0.01988,0.00025,0.008,0,0.02062,0.00234,0.77612,0.19412,0.537,0.02062,1,0.14581,4
0.3834,0.47917,9,0,0,0.03612,0.00072,0.02112,0.00035,0.01936,0.00405,0.03461,0.01793,0.72201,0.20941,0.56736,0.03461,0.90899,0.08523,4
0.35178,0.4625,9,0.33333,0,0.05703,0.00141,0.02609,5e-04,0.11283,0.07455,0.16789,0.09119,0.53358,0.42235,0.41556,0.16789,0.58474,0.13378,4
0.41502,0.4,9,0,0,0.03802,0.00073,0.01491,3e-04,0.15724,0.09481,0.23859,0.13094,0.35261,0.55882,0.37951,0.23859,0.63854,0.11576,4
0.48617,0.425,9,0,0,0.01331,0.00039,0.00621,0.00024,0.00671,0,0.01841,0.00078,0.78545,0.18941,0.5351,0.01841,1,0.1546,4
0.22134,0.45,9,0,0,0.07795,0.00204,0.03975,0.00124,0.14356,0.08914,0.22312,0.11146,0.41231,0.54706,0.33776,0.22312,0.63562,0.13028,4
0.4585,0.4125,9,0,0,0.07985,0.00293,0.05093,0.00137,0.12006,0.06726,0.19219,0.09431,0.43097,0.50588,0.3852,0.19219,0.68079,0.12137,4
0.26087,0.52083,9,0,0,0.23004,0.00374,0.05963,0.00231,0.10818,0.06564,0.16789,0.08574,0.5056,0.44353,0.40987,0.16789,0.66081,0.12367,4
0.2253,0.4875,9,0.33333,0,0.10076,0.00177,0.05466,0.00121,0.1149,0.07374,0.17158,0.09431,0.51306,0.43059,0.42315,0.17158,0.61338,0.1222,4
0.35573,0.45417,9,0,0,0.04753,0.00094,0.01366,0.00056,0.11748,0.08185,0.17084,0.09509,0.55037,0.41529,0.40987,0.17084,0.56216,0.13655,4
0.06719,0.31667,9,0,0,0.05323,0.00198,0.04224,0.00126,0.0204,0.00891,0.03756,0.01325,0.74813,0.21882,0.52562,0.03756,0.86277,0.13677,4
0.3834,0.50833,9,0,0,0.01901,0.00017,0.0087,0.00024,0.00671,0,0.01841,0.00078,0.78545,0.18941,0.5351,0.01841,1,0.1546,4
0.26482,0.48333,9,0,0,0.03612,0.00098,0.02857,6e-04,0.11412,0.07942,0.17526,0.08262,0.55784,0.45176,0.34345,0.17526,0.60144,0.16928,4
0.47431,0.45417,9,0,0,0.03232,0.00025,0.01615,0.00063,0.02453,0.0081,0.04345,0.02027,0.71269,0.22824,0.54649,0.04345,0.83995,0.10247,4
0.45059,0.41667,9,0,0,0.01901,0.00041,0.04348,0.00075,0.12574,0.0705,0.19956,0.10055,0.41231,0.51529,0.38899,0.19956,0.67951,0.11934,4
0.35178,0.4375,9,0,0,0.04373,0.00086,0.02981,0.00082,0.13065,0.0859,0.19588,0.10444,0.48321,0.47529,0.3814,0.19588,0.5961,0.13165,4
0.38735,0.49583,9,0,0,0.01901,0.00046,0.01242,0.00039,0.00955,0.00081,0.02209,0.00468,0.77052,0.19412,0.54269,0.02209,0.97778,0.13517,4
0.0751,0.24583,9,0,0,0.39354,0.00884,0.17764,0.00499,0.12962,0.09968,0.15832,0.12783,0.58582,0.3,0.55977,0.15832,0.47688,0.0764,4
0.4664,0.43333,9,0,0.5,0.08365,0.00159,0.1118,0.00212,0.05267,0.02593,0.08542,0.04365,0.63246,0.30118,0.51044,0.08542,0.76724,0.10966,4
0.03557,0.42083,9,0,0,0.01141,0.00043,0.01118,0.00013,0.0031,0,0.0081,0.00078,0.81157,0.15647,0.56167,0.0081,0.66667,0.14979,4
0.13439,0.4,9,0,0,0.34981,0.01509,0.21988,0.01266,0.06636,0.05348,0.081,0.06313,0.72388,0.21765,0.55218,0.081,0.67496,0.09254,4
0.12648,0.5,9,0,0,0.01521,0.00081,0.02236,0.00079,0.00516,0.00162,0.01178,0.00156,0.80784,0.16471,0.55218,0.01178,0.40741,0.15945,4
0.08696,0.3375,9,0,0.5,0.14068,0.00468,0.15652,0.0041,0.0883,0.06402,0.12371,0.07405,0.63806,0.32235,0.47059,0.12371,0.5649,0.1282,4
0.04743,0.3,9,0,0,0.02852,0.00055,0.01491,0.00046,0.02582,0.01135,0.03976,0.02494,0.72575,0.20471,0.57116,0.03976,0.74048,0.07904,4
0.33202,0.45833,9,0,0,0.05513,0.00107,0.02112,0.00051,0.12006,0.06483,0.19367,0.09509,0.41418,0.51294,0.39089,0.19367,0.69618,0.11891,4
0.39526,0.525,9,0,0,0.01521,0.00051,0.01863,0.00058,0.008,0.00162,0.01767,0.0039,0.78731,0.18,0.54839,0.01767,0.95,0.14162,4
0.29249,0.425,9,0,0.5,0.10076,0.00416,0.13789,0.00449,0.19442,0.1248,0.29308,0.15666,0.29104,0.65059,0.29412,0.29308,0.62207,0.12549,4
0.17391,0.47917,9,0,0,0.23954,0.0039,0.05714,0.0013,0.071,0.03566,0.11414,0.05924,0.56716,0.35529,0.48956,0.11414,0.73643,0.09978,4
0.44269,0.49583,9,0,0,0.00951,0.00025,0.00745,0.00026,0.0062,0,0.01694,0.00078,0.78918,0.18471,0.5389,0.01694,1,0.1546,4
0.24901,0.42917,9,0,0,0.17681,0.00637,0.19752,0.00625,0.20785,0.13371,0.31296,0.16758,0.2556,0.68471,0.27514,0.31296,0.62925,0.12571,4
0.12648,0.37083,9,0,0,0.02471,0.00054,0.01491,0.00026,0.00852,0.00081,0.01841,0.00546,0.77799,0.18118,0.55598,0.01841,0.97778,0.1187,4
0.46245,0.40833,9,0,0.5,0.12167,0.00268,0.08944,0.00222,0.09269,0.05105,0.14801,0.07405,0.51679,0.41882,0.43833,0.14801,0.69463,0.11753,4
0.06719,0.24583,9,0,0.5,0.32319,0.00595,0.22236,0.00501,0.14666,0.11831,0.17673,0.14186,0.59142,0.31059,0.537,0.17673,0.41584,0.08897,4
0.36364,0.48333,9,0,0,0.03802,0.00084,0.02236,0.00057,0.02659,0.00972,0.04492,0.02338,0.70896,0.22588,0.55408,0.04492,0.82725,0.09563,4
0.1502,0.47083,9,0,0.5,0.18251,0.00481,0.14534,0.00328,0.05293,0.02998,0.08542,0.04053,0.65858,0.3,0.48577,0.08542,0.77215,0.13068,4
0.36364,0.56667,9,0,0,0.10456,0.00362,0.0795,0.00232,0.05371,0.047,0.06554,0.04754,0.77052,0.20118,0.53131,0.06554,0.34947,0.16447,4
0.17391,0.40417,9,0,0.5,0.87262,0.0129,0.60994,0.01149,0.34728,0.3047,0.40501,0.32658,0.4291,0.49059,0.41176,0.40501,0.35898,0.11478,4
0.27273,0.4625,9,0,0,0.12548,0.00407,0.09193,0.00273,0.13865,0.13047,0.16642,0.11691,0.73321,0.29765,0.41366,0.17526,0.40249,0.25248,4
0.48221,0.55,9,0,0,0.00951,0.00039,0.00621,1e-04,0.00284,0,0.0081,0,0.81343,0.15765,0.55787,0.0081,0.77778,0.15945,4
0.05138,0.32917,9,0.33333,0,0.10076,0.00246,0.07453,0.00232,0.03486,0.01864,0.0486,0.03585,0.71082,0.20588,0.58444,0.0486,0.72529,0.06796,4
0.03162,0.27083,9,0,0,0.04373,0.00143,0.03727,0.00134,0.01704,0.00648,0.03093,0.01247,0.7556,0.20235,0.54459,0.03093,0.87222,0.11808,4
0.06324,0.3625,9,0.33333,0,0.02471,0.00072,0.01491,0.00053,0.01059,0.00243,0.01915,0.00935,0.77425,0.17529,0.56926,0.01915,0.91667,0.10415,4
0.09486,0.52917,9,0.33333,0,0.04373,0.00115,0.01615,0.00035,0.03615,0.01459,0.06186,0.02962,0.67351,0.26353,0.52941,0.06186,0.79001,0.107,4
0.26482,0.4625,9,0,0,0.09506,0.00205,0.03478,0.00144,0.14046,0.10373,0.20619,0.106,0.53545,0.48,0.32068,0.20619,0.54583,0.16519,4
0.20949,0.5375,9,0.33333,0,0.02471,0.00045,0.03975,0.00076,0.05809,0.02755,0.09278,0.05066,0.60448,0.31176,0.52182,0.09278,0.73447,0.10104,4
0.34387,0.52083,9,0,0,0.06274,0.00116,0.04596,0.00152,0.05577,0.02998,0.08763,0.04677,0.63806,0.29765,0.51044,0.08763,0.69509,0.10602,4
0.32411,0.47917,9,0,0,0.02471,0.00054,0.02112,0.00041,0.07798,0.03809,0.13255,0.05846,0.53358,0.41176,0.43264,0.13255,0.73926,0.12266,4
0.01976,0.44583,9,0,0,0.0019,0.00014,0.00124,1e-04,0.00026,0,0.00074,0,0.83209,0.13412,0.57685,0.00074,0.11111,0.15945,4
0.33597,0.5375,9,0,0,0.18631,0.00481,0.06832,0.00193,0.0692,0.04376,0.10015,0.0608,0.63619,0.29647,0.51423,0.10015,0.62794,0.10515,4
0.28854,0.4625,9,0,0,0.04183,0.00125,0.02981,5e-04,0.11257,0.05835,0.18778,0.08496,0.42351,0.51882,0.37192,0.18778,0.71822,0.12393,4
0.39526,0.45833,9,0.33333,0,0.02281,0.00085,0.03354,0.00064,0.02375,0.0081,0.03976,0.02182,0.71828,0.21412,0.56357,0.03976,0.84352,0.08814,4
0.42688,0.5625,9,0,0,0.0019,0.00014,0.00124,1e-04,0.00026,0,0.00074,0,0.83209,0.13412,0.57685,0.00074,0.11111,0.15945,4
0.05138,0.25,9,0,0,0.44677,0.01047,0.48944,0.01193,0.22205,0.18639,0.26657,0.20889,0.51679,0.39765,0.47249,0.26657,0.39567,0.10784,4
0.083,0.50833,9,0,0,0,0,0,0,0,0,0,0,0.83396,0.13176,0.57875,0,0,0.51105,4
0.07905,0.4625,9,0,0,0.01521,0.00041,0.00994,0.00029,0.00387,0,0.0081,0.00312,0.80597,0.15294,0.57306,0.0081,0.55556,0.10066,4
0.40711,0.5125,9,0,0,0.01711,0.00018,0.01863,2e-04,0.01239,0.00081,0.02577,0.00935,0.75,0.19882,0.55598,0.02577,0.97778,0.10437,4
0.26877,0.53333,9,0,0,0.09696,0.00179,0.0472,0.0012,0.126,0.11669,0.14948,0.1099,0.72948,0.27412,0.45541,0.15832,0.38661,0.22518,4
0.37549,0.52917,9,0,0,0.02471,0.00065,0.02112,0.00051,0.008,0.00081,0.01841,0.0039,0.78172,0.18353,0.54839,0.01841,0.97778,0.13849,4
0.10277,0.42083,9,0,0,0.0076,0.00035,0.00248,2e-04,0.00103,0,0.00295,0,0.82649,0.14118,0.57116,0.00295,0.22222,0.15945,4
0.12648,0.54583,9,0,0,0.06464,0.00139,0.01988,0.00102,0.02685,0.01216,0.04786,0.01871,0.72388,0.23882,0.51803,0.04786,0.81358,0.12819,4
0.29644,0.52917,9,0,1,0.11027,0.00391,0.12298,0.00175,0.11516,0.07212,0.16421,0.10444,0.5,0.39412,0.49526,0.16421,0.60922,0.10151,4
0.37549,0.43333,9,0,0,0.06844,0.00097,0.07453,0.00102,0.10302,0.06159,0.15169,0.09119,0.51493,0.38941,0.48767,0.15169,0.61833,0.09823,4
0.06324,0.40417,9,0,0,0.04373,0.00065,0.02609,0.00066,0.01291,0.00405,0.02209,0.01169,0.76866,0.17882,0.56926,0.02209,0.87593,0.09742,4
0.36759,0.48333,9,0,0,0.02662,0.00051,0.01739,5e-04,0.01911,0.00405,0.03682,0.01481,0.72388,0.22118,0.54649,0.03682,0.91534,0.10664,4
0.33597,0.52083,9,0,0,0.13308,0.00423,0.0472,0.00172,0.08495,0.04862,0.13844,0.06313,0.55597,0.40824,0.41556,0.13844,0.69575,0.13014,4
0.4585,0.525,9,0,0,0.00951,0.00039,0.0087,0.00018,0.00542,0,0.01473,0.00078,0.79478,0.17765,0.54459,0.01473,1,0.1546,4
0.18182,0.45,9,0.33333,0,0.07795,0.00229,0.02981,0.001,0.03047,0.0154,0.04492,0.02962,0.72015,0.20824,0.57116,0.04492,0.73293,0.07671,4
0.40316,0.475,9,0,0,0.03232,0.00083,0.01863,5e-04,0.01239,0.00324,0.02577,0.00701,0.76679,0.19882,0.5389,0.02577,0.92381,0.13541,4
0.06324,0.30833,9,0.33333,0,0.03042,0.00073,0.02484,0.00052,0.01239,0.00324,0.02283,0.01013,0.76679,0.18471,0.56167,0.02283,0.91296,0.1119,4
0.26482,0.43333,9,0,0,0.11407,0.00313,0.06087,0.00201,0.18151,0.13452,0.25847,0.14497,0.45149,0.54353,0.30361,0.25847,0.52354,0.16008,4
0.03162,0.5,9,0,0,0,0,0,0,0,0,0,0,0.83396,0.13176,0.57875,0,0,0.51105,4
0.22925,0.54167,9,0.33333,0,0.08175,0.00155,0.04845,0.00092,0.0883,0.05754,0.12297,0.08106,0.59328,0.31882,0.52182,0.12297,0.58578,0.09949,4
0.26877,0.52083,9,0,0,0.10646,0.00283,0.06211,0.00228,0.13555,0.12318,0.17084,0.1099,0.70522,0.33294,0.3852,0.17673,0.42529,0.23981,4
0.33202,0.47083,9,0,0,0.04183,0.00094,0.05342,0.00121,0.10225,0.05511,0.15979,0.08652,0.47575,0.43176,0.4592,0.15979,0.69112,0.1087,4
0.44269,0.50417,9,0,0,0.01521,0.00035,0.0087,0.00039,0.00904,0,0.02283,0.00312,0.76866,0.2,0.5351,0.02283,1,0.14091,4
0.05138,0.35,9,0,0,0.04563,0.00071,0.02484,0.00045,0.01575,0.00486,0.02577,0.01559,0.75373,0.18353,0.57685,0.02577,0.87407,0.0825,4
0.40316,0.49583,9,0,0,0.01141,0,0.00621,0.00028,0.00542,0,0.01546,0,0.79478,0.18118,0.5389,0.01546,1,0.15945,4
0.00791,0.39583,9,0,0,0.0076,0.00017,0.00248,0.00012,0.00387,0,0.01105,0,0.80597,0.16706,0.55028,0.01105,1,0.15945,4
0.0751,0.44167,9,0,0,0,0,0,0,0,0,0,0,0.83396,0.13176,0.57875,0,0,0.51105,4
0.35968,0.45833,9,0,0,0.04943,0.00184,0.04596,0.00149,0.10431,0.06969,0.15538,0.0834,0.56157,0.40118,0.42125,0.15538,0.59642,0.13578,4
0.10277,0.5125,9,0,0,0.03802,0.00099,0.03602,0.00077,0.06068,0.02674,0.1053,0.04599,0.58022,0.36,0.46869,0.1053,0.77283,0.11771,4
0.37945,0.21667,9,0,0,0.02471,0.00045,0.00745,0.00015,0.75936,0.70178,0.83579,0.73266,0.19403,0.67765,0.34915,0.83579,0.23689,0.11109,3
0.73913,0.12917,9,0,0,0.02662,0.00055,0.03727,0.00091,0.75936,0.69773,0.83652,0.73578,0.16604,0.68118,0.37192,0.83652,0.24193,0.1064,3
0.43874,0.275,9,0,0,0.03232,0.00058,0.02609,0.00058,0.75032,0.68476,0.8299,0.72798,0.14179,0.69059,0.3814,0.8299,0.25014,0.104,3
0.32411,0.07083,9,0,0,0.01331,0.00014,0.01988,0.00033,0.7875,0.72528,0.86892,0.75994,0.15299,0.70824,0.34156,0.86892,0.24151,0.11018,3
0.47431,0.29583,9,0,0,0.01901,0.00035,0.01366,0.00032,0.74258,0.67747,0.83432,0.70694,0.14739,0.74706,0.28463,0.83432,0.26209,0.1174,3
0.55731,0.09167,9,0,0,0.01711,0.00063,0.01118,0.00025,0.77098,0.70583,0.85272,0.74591,0.13806,0.70588,0.36053,0.85272,0.24778,0.1068,3
0.25692,0.40833,9,0,0,0.02852,0.00082,0.02236,0.00061,0.71443,0.65235,0.81001,0.67186,0.17724,0.75882,0.23529,0.81001,0.26812,0.12534,3
0.74704,0.14167,9,0,0,0.02281,0.00067,0.01739,0.00039,0.75962,0.69935,0.84094,0.73032,0.17537,0.70118,0.33017,0.84094,0.24429,0.11288,3
0.35573,0.17917,9,0,0,0.02852,0.00041,0.01863,0.00047,0.76685,0.71394,0.84242,0.73655,0.22388,0.67529,0.32258,0.84242,0.22967,0.11725,3
0.20553,0.07083,9,0,0,0.01521,0.00041,0.03975,0.00062,0.77795,0.7034,0.86598,0.75526,0.0709,0.73765,0.37761,0.86598,0.26184,0.10167,3
0.3004,0.10417,9,0,0,0.01901,0.00017,0.0236,0.00047,0.78027,0.71637,0.86377,0.75214,0.14366,0.71647,0.33776,0.86377,0.24634,0.11026,3
0.34387,0.33333,9,0,0,0.03612,0.00083,0.01615,0.00056,0.73122,0.67504,0.81811,0.69213,0.21269,0.72118,0.25996,0.81811,0.2502,0.12485,3
0.9249,0.14583,9,0,0,0.03992,0.00063,0.02981,0.00043,0.79912,0.73582,0.88071,0.77241,0.14179,0.71176,0.34725,0.88071,0.24072,0.10898,3
0.75494,0.16667,9,0,0,0.02471,0.00039,0.02112,0.00056,0.75807,0.69449,0.84168,0.72954,0.15299,0.71176,0.33586,0.84168,0.25014,0.11092,3
0.59684,0.02917,9,0,0,0.02662,0.00046,0.01242,2e-04,0.78156,0.70908,0.86451,0.76228,0.08396,0.71412,0.40228,0.86451,0.25467,0.09891,3
0.32411,0.17917,9,0,0,0.02662,0.00073,0.01491,4e-04,0.76659,0.71151,0.84462,0.73578,0.20896,0.68706,0.31879,0.84462,0.2345,0.11634,3
0.45059,0.29167,9,0,0,0.02471,0.00065,0.01615,0.00028,0.73845,0.67018,0.82769,0.7085,0.12687,0.73412,0.32638,0.82769,0.26422,0.11112,3
0.13439,0.23333,9,0.33333,0,0.09125,0.00114,0.08571,0.0014,0.73948,0.6718,0.83211,0.70538,0.1306,0.75059,0.29602,0.83211,0.26644,0.11531,3
0.6996,0.02083,9,0,0,0.01141,3e-04,0.03354,0.00087,0.7875,0.72609,0.86819,0.75994,0.15858,0.70471,0.34156,0.86819,0.2399,0.11066,3
0.35968,0.3875,9,0,0,0.05894,0.00145,0.04099,0.00099,0.70075,0.63614,0.79455,0.66251,0.16418,0.74706,0.26755,0.79455,0.2724,0.12053,3
0.25692,0.125,9,0,0,0.02091,0.00033,0.0087,0.00024,0.76478,0.69368,0.8542,0.73733,0.09888,0.74118,0.34345,0.8542,0.26205,0.10735,3
0.14229,0.20833,9,0,0,0.02091,0.00049,0.01242,2e-04,0.76039,0.69368,0.85052,0.72798,0.1306,0.74353,0.3074,0.85052,0.25887,0.11362,3
0.20553,0.27917,9,0.33333,0,0.04183,0.00103,0.05963,0.00165,0.7449,0.6799,0.83284,0.71317,0.14739,0.72941,0.31309,0.83284,0.25818,0.1135,3
0.87352,0.1125,9,0.33333,0,0.01901,0.00041,0.0472,5e-04,0.79112,0.73258,0.87113,0.7615,0.17724,0.70235,0.32638,0.87113,0.23576,0.11318,3
0.62846,0.07917,9,0,0,0.0076,0.00027,0.01366,0.00044,0.77537,0.71232,0.85493,0.75058,0.15112,0.69647,0.36243,0.85493,0.24285,0.10725,3
0.6087,0.0375,9,0,0,0.02091,0.00033,0.01366,0.00024,0.77872,0.71799,0.85862,0.75136,0.16604,0.69882,0.34345,0.85862,0.24011,0.11063,3
0.90514,0.00417,9,0,0,0.03042,0.00027,0.03602,7e-04,0.82985,0.78201,0.89691,0.80359,0.23881,0.64941,0.34915,0.89691,0.20768,0.11337,3
0.68775,0.0125,9,0,0,0.03042,0.00081,0.02733,0.00056,0.79344,0.73015,0.87555,0.76617,0.14366,0.71294,0.34345,0.87555,0.24216,0.10964,3
0.3083,0.19583,9,0,0,0.03612,0.00054,0.0236,0.00049,0.76039,0.70259,0.838,0.73266,0.19216,0.68353,0.34156,0.838,0.23814,0.11231,3
0.32806,0.3125,9,0,0,0.02852,7e-04,0.02609,5e-04,0.73741,0.67747,0.82253,0.70382,0.1847,0.71412,0.29981,0.82253,0.25155,0.11758,3
0.86561,0.11667,9,0.33333,0,0.02281,0.00074,0.02981,0.00096,0.78776,0.72528,0.86892,0.76072,0.15112,0.70706,0.34535,0.86892,0.24146,0.10922,3
0.2253,0.05833,9,0,0,0.02662,0.00051,0.0087,0.00024,0.78234,0.71313,0.8704,0.75448,0.10634,0.73882,0.33966,0.8704,0.25541,0.10867,3
0.07115,0.07083,9,0,0,0.03992,0.00129,0.02484,0.00086,0.77743,0.70097,0.86966,0.75214,0.05784,0.75765,0.35863,0.86966,0.26754,0.10378,3
0.72727,0.1,9,0,0,0.04753,0.00105,0.02609,0.00058,0.76065,0.7034,0.83137,0.73967,0.1959,0.65059,0.39089,0.83137,0.23117,0.10475,3
0.99605,0.0875,9,0,0,0.01711,0.00059,0.02981,4e-04,0.8141,0.7577,0.88365,0.79345,0.1847,0.65765,0.39089,0.88365,0.22075,0.10459,3
0.67194,0.01667,9,0,0,0.02281,0.00056,0.01491,5e-04,0.79293,0.73015,0.87482,0.76539,0.14739,0.71176,0.34156,0.87482,0.24158,0.10999,3
0.93676,0.18333,9,0,0,0.02471,0.00049,0.02236,4e-04,0.79241,0.73663,0.87629,0.75604,0.1959,0.72118,0.27704,0.87629,0.23589,0.12162,3
0.90909,0.00833,9,0,0,0.04373,0.00058,0.02236,0.00076,0.82727,0.77715,0.89985,0.79735,0.22388,0.67529,0.32258,0.89985,0.21509,0.11622,3
0.93676,0.05833,9,0,0,0.01331,0.00025,0.02112,6e-04,0.81048,0.75608,0.8866,0.78098,0.19963,0.68824,0.32638,0.8866,0.22497,0.11483,3
0.43874,0.07917,9,0,0,0.01901,0.00027,0.02733,0.00052,0.78957,0.73501,0.8623,0.76383,0.20522,0.66706,0.35484,0.8623,0.22538,0.11061,3
0.31225,0.12083,9,0,0,0.02091,0.00058,0.01615,0.00056,0.77175,0.70178,0.85493,0.74981,0.10448,0.71294,0.3833,0.85493,0.25405,0.10232,3
0.86561,0.10417,9,0,0,0.03232,0.00081,0.0236,0.00062,0.79499,0.73501,0.87776,0.76383,0.16604,0.71647,0.31499,0.87776,0.23909,0.11448,3
0.26087,0.12083,9,0,0,0.02281,0.00052,0.01491,5e-04,0.76711,0.6953,0.85493,0.74201,0.09328,0.73412,0.36053,0.85493,0.26097,0.10488,3
0.45455,0.17917,9,0,0,0.02091,0.00045,0.03851,0.00067,0.75884,0.70583,0.83579,0.7272,0.22575,0.68,0.31309,0.83579,0.23222,0.11883,3
0.48221,0.2375,9,0,0,0.03232,0.00058,0.01615,0.00041,0.74852,0.6872,0.83726,0.71239,0.17164,0.73412,0.28083,0.83726,0.25416,0.11936,3
0.03953,0.1625,9,0.33333,0,0.06084,0.00101,0.02484,0.00066,0.76168,0.68476,0.86377,0.72642,0.0597,0.80118,0.28653,0.86377,0.2797,0.11284,3
0.40316,0.22083,9,0,0,0.02281,0.00071,0.02981,0.00066,0.75833,0.70259,0.83652,0.72798,0.20709,0.68588,0.32258,0.83652,0.2368,0.11562,3
0.29644,0.03333,9,0,0,0.03232,0.00045,0.01988,0.00042,0.79654,0.73663,0.87703,0.76773,0.16604,0.70588,0.33207,0.87703,0.23673,0.11218,3
0.83794,0.0125,9,0,0,0.03612,0.00058,0.03727,0.00096,0.81565,0.76013,0.88881,0.79034,0.1903,0.67529,0.35674,0.88881,0.22286,0.10976,3
0.52569,0.075,9,0,0,0.02662,0.00041,0.00994,0.00029,0.78131,0.7188,0.86524,0.75136,0.15299,0.71882,0.32448,0.86524,0.24509,0.11264,3
0.30435,0.07917,9,0,0,0.02281,0.00067,0.02112,0.00056,0.7875,0.72447,0.86892,0.76072,0.14739,0.70824,0.34725,0.86892,0.24234,0.10897,3
0.91304,0.08333,9,0,0,0.01901,0.00035,0.01739,0.00025,0.80145,0.74311,0.8785,0.77475,0.17537,0.69059,0.34725,0.8785,0.23132,0.11068,3
0.22134,0.325,9,0.33333,0,0.01901,0.00027,0.02857,0.00056,0.73948,0.67909,0.83137,0.69914,0.18097,0.74706,0.25047,0.83137,0.25775,0.12389,3
0.43874,0.02917,9,0,0,0.02852,7e-04,0.01118,2e-04,0.79318,0.74635,0.8623,0.76383,0.25746,0.65059,0.32827,0.8623,0.21326,0.11808,3
0.63636,0.0125,9,0,0,0.03232,0.00054,0.01366,0.00051,0.78595,0.72204,0.86598,0.7615,0.14179,0.70118,0.36433,0.86598,0.24229,0.10664,3
